DISC MP4	TRACK	ARTIST	TITLE	LOCATION	TIME START	TIME END	FILE
8	185	Santana	Open Invitation	Philadelphia	08:31:03.000	08:36:17.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	186	Phil Collins + Steve Blacknell	Concorde Interview [On BBC, played during Santana performance]	Video	08:31:21.000	08:34:27.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	187	Norwegian Band Aid	All of Us	Video - Norway	08:34:27.000	08:39:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	188	Santana + Pat Metheny	By the Pool	Philadelphia	08:36:17.000	08:40:49.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	189	Santana + Pat Metheny	Right Now	Philadelphia	08:40:49.000	08:43:49.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	190	Elton John	Introduction by Billy Connolly	London	08:54:21.000	08:55:28.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	191	Elton John	I'm Still Standing	London	08:55:28.000	08:58:48.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	192	Elton John	Bennie and the Jets	London	08:58:48.000	09:03:28.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	193	Ashford & Simpson	Solid	Philadelphia	09:01:21.000	09:06:17.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	194	Elton John	Rocket Man	London	09:03:28.000	09:08:12.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	195	Ashford & Simpson + Teddy Pendergrass	Reach Out and Touch (Somebody's Hand)	Philadelphia	09:06:17.000	09:12:22.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	196	Elton John	Presentation of the Band	London	09:08:12.000	09:08:46.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	197	Elton John + Kiki Dee	Don't Go Breaking My Heart (with Kiki Dee)	London	09:08:46.000	09:13:37.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	198	Elton John + Wham!	Don't Let the Sun Go Down on Me (with Wham!)	London	09:13:37.000	09:19:12.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	199	Elton John	Can I Get a Witness	London	09:19:12.000	09:22:54.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	200	Kool & The Gang	Stand Up and Sing	Video - Pre-recorded video	09:23:21.000	09:25:22.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	201	Kool & The Gang	Cherish	Video - Pre-recorded video	09:25:22.000	09:28:33.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	202	Madonna	Introduction by Bill Graham of Bette Midler	Philadelphia	09:31:21.000	09:31:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	203	Madonna	Introduction by Bette Midler	Philadelphia	09:31:31.000	09:31:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	204	Madonna	Holiday	Philadelphia	09:31:41.000	09:38:01.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	205	Madonna	Into the Groove	Philadelphia	09:38:01.000	09:44:30.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	206	Madonna + Thompson Twins + Nile Rodgers	Love Makes the World Go Round (w/Thompson Twins and Nile Rodgers)	Philadelphia	09:44:30.000	09:49:47.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	207	Freddie Mercury + Brian May	Introduction by John Hurt	London	09:52:21.000	09:52:56.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	208	Freddie Mercury + Brian May	Is This the World We Created...?	London	09:52:56.000	09:55:53.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	209	Paul McCartney + David Bowie + Bob Geldof + Alison Moyet + Pete Townshend	Let It Be	London	09:55:21.000	10:00:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	210	Band Aid	Intermission	London	10:01:21.000	10:02:18.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	211	Band Aid	Do They Know It's Christmas?	London	10:02:18.000	10:05:59.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	212	Tom Petty and the Heartbreakers	Introduction by Bill Graham of Don Johnson	Philadelphia	10:06:21.000	10:06:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	213	Tom Petty and the Heartbreakers	Introduction by Don Johnson	Philadelphia	10:06:31.000	10:06:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	214	Tom Petty and the Heartbreakers	American Girl	Philadelphia	10:06:41.000	10:10:48.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	215	Tom Petty and the Heartbreakers	The Waiting	Philadelphia	10:10:48.000	10:15:34.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	216	Tom Petty and the Heartbreakers	Rebels	Philadelphia	10:15:34.000	10:21:16.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	217	Tom Petty and the Heartbreakers	Refugee	Philadelphia	10:21:16.000	10:25:00.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	218	Kenny Loggins	Introduction by Chevy Chase	Philadelphia	10:34:21.000	10:34:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	219	Kenny Loggins	Footloose	Philadelphia	10:34:41.000	10:38:55.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	220	The Cars	You Might Think	Philadelphia	10:43:21.000	10:46:23.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	221	The Cars	Drive	Philadelphia	10:46:23.000	10:50:27.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	222	The Cars	Just What I Needed	Philadelphia	10:50:27.000	10:53:53.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	223	The Cars	Heartbeat City	Philadelphia	10:53:53.000	10:59:04.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	224	Neil Young	Introduction by Joe Piscopo	Philadelphia	11:10:21.000	11:10:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	225	Neil Young	Sugar Mountain	Philadelphia	11:10:31.000	11:15:16.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	226	Neil Young	The Needle and the Damage Done	Philadelphia	11:15:16.000	11:17:47.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	227	Neil Young	Helpless	Philadelphia	11:17:47.000	11:22:09.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	228	Neil Young	Nothing Is Perfect (In God's Perfect Plan)	Philadelphia	11:22:09.000	11:26:53.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	229	Neil Young	Powderfinger	Philadelphia	11:26:53.000	11:31:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	230	The Power Station	Introduction by Don Johnson	Philadelphia	11:46:21.000	11:46:38.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	231	The Power Station	Murderess	Philadelphia	11:46:38.000	11:50:58.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	232	The Power Station	Get It On	Philadelphia	11:50:58.000	11:56:58.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	233	Thompson Twins	Introduction by Bette Midler	Philadelphia	12:25:21.000	12:26:14.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	234	Thompson Twins	Hold Me Now	Philadelphia	12:26:14.000	12:34:13.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	235	Thompson Twins + Madonna + Steve Stevens + Nile Rodgers	Revolution	Philadelphia	12:34:13.000	12:39:00.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	236	Eric Clapton	Introduction by Bill Graham	Philadelphia	12:42:21.000	12:42:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	237	Eric Clapton	White Room	Philadelphia	12:42:31.000	12:47:44.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	238	Eric Clapton	She's Waiting	Philadelphia	12:47:44.000	12:52:28.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	239	Eric Clapton	Layla	Philadelphia	12:52:28.000	12:59:12.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	240	Phil Collins	Introduction by Jack Nicholson and Bette Midler	Philadelphia	13:04:21.000	13:05:23.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	241	Phil Collins	Against All Odds (Take a Look at Me Now)	Philadelphia	13:05:23.000	13:09:08.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	242	Phil Collins	In the Air Tonight	Philadelphia	13:09:08.000	13:13:44.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	243	Led Zeppelin	Introduction by Phil Collins	Philadelphia	13:14:21.000	13:15:57.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	244	Led Zeppelin	Rock and Roll	Philadelphia	13:15:57.000	13:20:40.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	245	Led Zeppelin	Whole Lotta Love	Philadelphia	13:20:40.000	13:26:00.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	246	Led Zeppelin	Stairway to Heaven	Philadelphia	13:26:00.000	13:35:19.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	247	Crosby, Stills, Nash & Young	Only Love Can Break Your Heart	Philadelphia	13:43:21.000	13:46:54.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	248	Crosby, Stills, Nash & Young	Tuning	Philadelphia	13:46:54.000	13:47:38.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	249	Crosby, Stills, Nash & Young	Daylight Again	Philadelphia	13:47:38.000	13:50:03.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	250	Duran Duran	Introduction by Chevy Chase	Philadelphia	13:50:21.000	13:50:36.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	251	Duran Duran	A View to a Kill	Philadelphia	13:50:36.000	13:54:43.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	252	Duran Duran	Union of the Snake	Philadelphia	13:54:43.000	13:59:24.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	253	Duran Duran	Save a Prayer	Philadelphia	13:59:24.000	14:06:08.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	254	Duran Duran	The Reflex	Philadelphia	14:06:08.000	14:12:09.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	255	Cliff Richard	Introduction by Andy Kershaw	Video - BBC Chat Room	14:15:21.000	14:15:22.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	256	Cliff Richard	A World of Difference	Video - BBC Chat Room	14:15:31.000	14:18:17.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	257	Patti LaBelle	Introduction by Bette Midler	Philadelphia	14:24:21.000	14:24:53.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	258	Patti LaBelle	New Attitude	Philadelphia	14:24:53.000	14:27:44.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	259	Patti LaBelle	Imagine	Philadelphia	14:27:44.000	14:32:28.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	260	Patti LaBelle	Forever Young	Philadelphia	14:32:28.000	14:38:22.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	261	Patti LaBelle	Stir It Up	Philadelphia	14:38:22.000	14:40:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	262	Patti LaBelle	Over the Rainbow	Philadelphia	14:40:42.000	14:43:25.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	263	Patti LaBelle	Why Can't I Get It Over	Philadelphia	14:43:25.000	14:46:09.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	264	Hall & Oates	Introduction by Bill Graham of Dionne Warwick	Philadelphia	14:54:21.000	14:54:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	265	Hall & Oates	Introduction by Dionne Warwick	Philadelphia	14:54:31.000	14:55:04.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	266	Hall & Oates	Out of Touch	Philadelphia	14:55:04.000	14:59:31.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	267	Hall & Oates	Maneater	Philadelphia	14:59:31.000	15:04:58.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	268	Hall & Oates + Eddie Kendricks	Get Ready	Philadelphia	15:04:58.000	15:07:32.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	269	Hall & Oates + David Ruffin	Ain't Too Proud to Beg	Philadelphia	15:07:32.000	15:10:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	270	Hall & Oates	The Way You Do the Things You Do	Philadelphia	15:10:21.000	15:13:02.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	271	Hall & Oates + Eddie Kendricks + David Ruffin	My Girl	Philadelphia	15:13:02.000	15:16:43.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	272	Mick Jagger	Introduction by Bette Midler	Philadelphia	15:19:21.000	15:19:50.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	273	Mick Jagger	Lonely at the Top	Philadelphia	15:19:50.000	15:23:15.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	274	Mick Jagger	Just Another Night	Philadelphia	15:23:15.000	15:28:42.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	275	Mick Jagger	Miss You	Philadelphia	15:28:42.000	15:33:52.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	276	Mick Jagger + Tina Turner	State of Shock	Philadelphia	15:33:52.000	15:36:26.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	277	Mick Jagger + Tina Turner	It's Only Rock 'n Roll (But I Like It) (Reprise)	Philadelphia	15:36:26.000	15:39:21.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	278	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Bill Graham of Jack Nicholson	Philadelphia	15:43:21.000	15:43:41.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	279	Bob Dylan + Keith Richards + Ronnie Wood	Introduction by Jack Nicholson	Philadelphia	15:43:41.000	15:44:30.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	280	Bob Dylan + Keith Richards + Ronnie Wood	Ballad of Hollis Brown	Philadelphia	15:44:30.000	15:49:04.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	281	Bob Dylan + Keith Richards + Ronnie Wood	When the Ship Comes In	Philadelphia	15:49:04.000	15:52:40.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	282	Bob Dylan + Keith Richards + Ronnie Wood	Blowin' in the Wind	Philadelphia	15:52:40.000	15:57:16.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	283	USA for Africa	We Are the World	Philadelphia	15:59:21.000	16:08:18.000	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
8	284	MTV	Closing Segments	Philadelphia	16:08:18.000	16:53:04.680	Live Aid (1985) - S01E08 - MTV Simulcast.mp4
							
9	1	MTV	Opening Segment	Video	00:00:00.000	00:00:54.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	2	Mental as Everything	Live It Up	Sydney	00:00:54.000	00:05:33.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	3	Mental as Everything	If You Leave Me, Can I Come Too?	Sydney	00:05:33.000	00:08:50.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	4	Mental as Everything	You're So Strong	Sydney	00:08:50.000	00:13:20.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	5	Machinations	Pressure Sway	Sydney	00:13:20.000	00:19:22.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	6	Machinations	My Heart's On Fire	Sydney	00:19:22.000	00:24:42.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	7	Machinations	No Say In It	Sydney	00:24:42.000	00:29:01.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	8	I'm Talking	Lead the Way	Sydney	00:29:01.000	00:34:13.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	9	Models	Big On Love	Sydney	00:34:13.000	00:38:55.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	10	Models	I Hear Motion	Sydney	00:38:55.000	00:44:20.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	11	Models	Stormy Tonight	Sydney	00:44:20.000	00:48:07.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	12	Models	Out of Mind, Out of Sight	Sydney	00:48:07.000	00:51:53.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	13	Do-Ré-Mi	Man Overboard	Sydney	00:51:53.000	00:57:01.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	14	Do-Ré-Mi	Warnings Moving Clockwise	Sydney	00:57:01.000	01:00:55.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	15	Do-Ré-Mi	1000 Mouths	Sydney	01:00:55.000	01:04:46.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	16	Electric Pandas	Missing Me	Sydney	01:04:46.000	01:08:40.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	17	Electric Pandas	Let's Gamble	Sydney	01:08:40.000	01:11:55.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	18	Dragon	Speak No Evil	Sydney	01:11:55.000	01:16:31.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	19	Dragon	Rain	Sydney	01:16:31.000	01:22:38.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	20	Dragon	Are You Old Enough	Sydney	01:22:38.000	01:28:15.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	21	MTV	Space Promo	Video	01:28:15.000	01:30:13.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	22	Men at Work	Maria	Sydney	01:30:13.000	01:35:36.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	23	Men at Work	Overkill	Sydney	01:35:36.000	01:39:44.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	24	Men at Work	The Longest Night	Sydney	01:39:44.000	01:44:10.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	25	Australian Crawl	Reckless (Don't Be So)	Sydney	01:44:10.000	01:49:52.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	26	Australian Crawl	Two Can Play	Sydney	01:49:52.000	01:54:19.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	27	Australian Crawl	The Boys Light Up	Sydney	01:54:19.000	01:59:37.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	28	Party Girls	Isolation	Sydney	01:59:37.000	02:03:24.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	29	MTV	Live Aid Promo	Video	02:03:24.000	02:03:34.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	30	Uncanny X-Men	Work	Sydney	02:03:34.000	02:07:19.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	31	Uncanny X-Men	50 Years	Sydney	02:07:19.000	02:12:10.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	32	Goanna	Common Ground	Sydney	02:12:10.000	02:17:32.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	33	Goanna	Song for Africa	Sydney	02:17:32.000	02:22:00.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	34	Goanna	Solid Rock	Sydney	02:22:00.000	02:28:54.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	35	MTV	Cartoon Promo	Video	02:28:54.000	02:31:11.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	36	Little River Band	Don't Blame Me	Sydney	02:31:11.000	02:34:31.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	37	Little River Band	Full Circle	Sydney	02:34:31.000	02:36:25.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	38	Little River Band	Night Owls	Sydney	02:36:25.000	02:41:22.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	39	Little River Band	Playing to Win	Sydney	02:41:22.000	02:44:57.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	40	Mondo Rock	Cool World	Sydney	02:44:57.000	02:48:12.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	41	MTV	Don’t Go Away Promo	Video	02:48:12.000	02:49:22.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	42	Mondo Rock	The Moment	Sydney	02:49:22.000	02:51:59.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	43	Mondo Rock	Modern Bop	Sydney	02:51:59.000	02:55:22.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	44	Mondo Rock	Come Said the Boy	Sydney	02:55:22.000	03:00:34.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	45	Angel City	Small Price	Sydney	03:00:34.000	03:06:34.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	46	Angel City	Eat City	Sydney	03:06:34.000	03:12:14.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	47	Angel City	Underground	Sydney	03:12:14.000	03:17:30.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	48	Angel City	Take a Long Line	Sydney	03:17:30.000	03:23:18.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	49	MTV	Promo	Video	03:23:18.000	03:25:32.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	50	Renee Geyer	Put a Little Love in Your Heart (cover)	Sydney	03:25:32.000	03:32:09.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	51	Renee Geyer	All My Love	Sydney	03:32:09.000	03:33:39.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	52	Renee Geyer	Telling it like it Is	Sydney	03:33:39.000	03:37:59.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	53	INXS	Original Sin	Sydney	03:37:59.000	03:43:43.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	54	INXS	Listen Like Thieves	Sydney	03:43:43.000	03:48:29.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	55	INXS	Kiss the Dirt	Sydney	03:48:29.000	03:52:26.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	56	INXS	What You Need	Sydney	03:52:26.000	03:56:29.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	57	INXS	Don't Change	Sydney	03:56:29.000	04:01:43.000	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
9	58	MTV	Closing Segment	Sydney	04:01:43.000	04:03:12.420	Live Aid (1985) - S01E09 - Oz for Africa - MTV Simulcast.mp4
							
10	1	Queen	Introduction by Andy Peebles	London	00:00:00.000	00:00:09.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	2	Queen	Introduction of Queen by Griff Rhys-Jones + Mel Smith	London	00:00:09.000	00:01:52.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	3	Queen	Stage Intro	London	00:01:52.000	00:02:10.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	4	Queen	Bohemian Rhapsody 	London	00:02:10.000	00:04:31.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	5	Queen	Radio Ga Ga	London	00:04:31.000	00:08:37.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	6	Queen	Ay-Oh (Audience Call and Response)	London	00:08:37.000	00:09:24.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	7	Queen	Hammer to Fall	London	00:09:24.000	00:13:47.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	8	Queen	Crazy Little Thing Called Love	London	00:13:47.000	00:17:50.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	9	Queen	We Will Rock You	London	00:17:50.000	00:19:08.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	10	Queen	We Are The Champions	London	00:19:08.000	00:22:56.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	11	Freddie Mercury + Brian May	Introduction by John Hurt	London	00:22:56.000	00:23:39.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
10	12	Freddie Mercury + Brian May	Is This The World We Created...?	London	00:23:39.000	00:27:02.000	Live Aid (1985) - S01E10 - Queen Restoration.mp4
